177901_sweeps	1.000/0.000/0.000/0.000	0.000/0.000/0.000/1.000	0.000/0.500/0.500/0.000	0.250/0.250/0.250/0.250	0.500/0.250/0.250/0.000	0.000/0.250/0.250/0.500
1	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
2	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
3	0.00000	0.99991	0.00000	0.00000	0.00000	0.00009
4	0.00000	0.98564	0.00000	0.00014	0.00000	0.01422
5	0.00000	0.99987	0.00000	0.00000	0.00000	0.00013
6	0.00000	0.99982	0.00000	0.00000	0.00000	0.00018
7	0.00000	0.89480	0.00000	0.00001	0.00000	0.10519
8	0.00000	0.99998	0.00000	0.00000	0.00000	0.00002
9	0.00000	0.99970	0.00000	0.00000	0.00000	0.00030
10	0.00000	0.00000	0.00000	0.00280	0.99720	0.00000
11	0.99955	0.00000	0.00000	0.00000	0.00045	0.00000
12	0.00000	0.99813	0.00000	0.00000	0.00000	0.00187
13	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
14	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
15	0.00000	0.99995	0.00000	0.00000	0.00000	0.00005
16	0.00000	0.99874	0.00000	0.00000	0.00000	0.00126
17	0.99982	0.00000	0.00000	0.00000	0.00018	0.00000
18	0.98403	0.00000	0.00000	0.00025	0.01572	0.00000
19	0.00000	0.98431	0.00000	0.00017	0.00000	0.01551
20	0.99996	0.00000	0.00000	0.00000	0.00004	0.00000
21	0.00000	0.58450	0.00000	0.13526	0.00000	0.28024
22	0.00000	0.98819	0.00000	0.00009	0.00000	0.01172
23	0.99900	0.00000	0.00000	0.00000	0.00100	0.00000
24	0.99996	0.00000	0.00000	0.00000	0.00004	0.00000
25	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000
26	0.00000	0.99993	0.00000	0.00000	0.00000	0.00007
27	0.00000	0.99998	0.00000	0.00000	0.00000	0.00002
28	0.00000	0.99901	0.00000	0.00000	0.00000	0.00099
29	0.00000	0.99999	0.00000	0.00000	0.00000	0.00001
30	0.99624	0.00000	0.00000	0.00000	0.00376	0.00000
31	0.99995	0.00000	0.00000	0.00000	0.00005	0.00000
32	0.00000	0.95555	0.00000	0.00174	0.00000	0.04271
33	0.99994	0.00000	0.00000	0.00000	0.00006	0.00000
34	0.00452	0.34833	0.03808	0.26980	0.03413	0.30513
35	0.00000	0.42604	0.00000	0.02205	0.00000	0.55191
36	0.00000	0.99992	0.00000	0.00000	0.00000	0.00008
37	0.99990	0.00000	0.00000	0.00000	0.00010	0.00000
38	0.99999	0.00000	0.00000	0.00000	0.00001	0.00000
39	0.00000	0.99995	0.00000	0.00000	0.00000	0.00005
40	0.00000	0.99998	0.00000	0.00000	0.00000	0.00002
41	0.00000	0.99998	0.00000	0.00000	0.00000	0.00002
42	0.00000	0.99839	0.00000	0.00000	0.00000	0.00161
43	0.31080	0.00000	0.00000	0.00000	0.68920	0.00000
44	0.00000	0.99998	0.00000	0.00000	0.00000	0.00002
45	0.99997	0.00000	0.00000	0.00000	0.00003	0.00000
46	0.00000	0.99951	0.00000	0.00000	0.00000	0.00049
47	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
48	0.99995	0.00000	0.00000	0.00000	0.00005	0.00000
49	0.99742	0.00000	0.00000	0.00000	0.00258	0.00000
50	0.00000	0.99222	0.00000	0.00005	0.00000	0.00773
51	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
52	0.00000	0.99999	0.00000	0.00000	0.00000	0.00001
53	0.99989	0.00000	0.00000	0.00000	0.00011	0.00000
54	0.00000	0.99995	0.00000	0.00000	0.00000	0.00005
55	0.00000	0.99999	0.00000	0.00000	0.00000	0.00001
56	0.99583	0.00000	0.00000	0.00001	0.00416	0.00000
57	0.00000	0.99998	0.00000	0.00000	0.00000	0.00002
58	0.00000	0.99999	0.00000	0.00000	0.00000	0.00001
59	0.00000	0.95892	0.00000	0.00147	0.00000	0.03962
60	0.00000	0.99983	0.00000	0.00000	0.00000	0.00017
61	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
62	0.00000	0.99999	0.00000	0.00000	0.00000	0.00001
63	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
64	0.00000	0.99842	0.00000	0.00000	0.00000	0.00158
65	0.00000	0.94330	0.00000	0.00006	0.00000	0.05664
66	0.99963	0.00000	0.00000	0.00000	0.00037	0.00000
67	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
68	0.00000	0.99966	0.00000	0.00000	0.00000	0.00034
69	0.00000	0.85197	0.00000	0.01964	0.00000	0.12839
70	0.00000	0.99977	0.00000	0.00000	0.00000	0.00023
71	0.00000	0.99997	0.00000	0.00000	0.00000	0.00003
72	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
73	0.00000	0.99942	0.00000	0.00000	0.00000	0.00058
74	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
75	0.00000	0.99996	0.00000	0.00000	0.00000	0.00004
76	0.00000	0.99705	0.00000	0.00000	0.00000	0.00295
77	0.99999	0.00000	0.00000	0.00000	0.00001	0.00000
78	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000
79	0.99936	0.00000	0.00000	0.00000	0.00064	0.00000
80	0.00000	0.83116	0.00000	0.00149	0.00000	0.16735
81	0.00000	0.99999	0.00000	0.00000	0.00000	0.00001
82	0.30768	0.05025	0.12396	0.18413	0.23792	0.09605
83	0.99947	0.00000	0.00000	0.00000	0.00053	0.00000
84	0.00000	0.99999	0.00000	0.00000	0.00000	0.00001
85	0.99973	0.00000	0.00000	0.00000	0.00027	0.00000
86	0.98454	0.00000	0.00000	0.00000	0.01546	0.00000
87	0.00000	0.99999	0.00000	0.00000	0.00000	0.00001
88	0.83131	0.00000	0.00000	0.00085	0.16784	0.00000
89	0.00000	0.99866	0.00000	0.00000	0.00000	0.00134
90	0.00000	0.99996	0.00000	0.00000	0.00000	0.00004
91	0.99347	0.00000	0.00000	0.00003	0.00649	0.00000
92	0.00000	0.00000	0.00004	0.00073	0.00000	0.99923
93	0.00000	0.99999	0.00000	0.00000	0.00000	0.00001
94	0.95292	0.00000	0.00000	0.00165	0.04543	0.00000
95	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
96	0.00000	0.99305	0.00000	0.00000	0.00000	0.00695
97	0.99636	0.00000	0.00000	0.00001	0.00364	0.00000
98	0.00000	0.99995	0.00000	0.00000	0.00000	0.00005
99	0.00000	0.89884	0.00000	0.00940	0.00000	0.09176
100	0.00000	0.99999	0.00000	0.00000	0.00000	0.00001
101	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
102	0.00000	0.99999	0.00000	0.00000	0.00000	0.00001
103	0.00000	0.99983	0.00000	0.00000	0.00000	0.00017
104	0.00000	0.99987	0.00000	0.00000	0.00000	0.00013
105	0.00000	0.96969	0.00000	0.00090	0.00000	0.02941
106	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
107	0.00000	0.99996	0.00000	0.00000	0.00000	0.00004
108	0.99936	0.00000	0.00000	0.00000	0.00064	0.00000
109	0.00000	0.99999	0.00000	0.00000	0.00000	0.00001
110	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
111	0.00000	0.99997	0.00000	0.00000	0.00000	0.00003
112	0.99957	0.00000	0.00000	0.00000	0.00043	0.00000
